owner_id, project_name, commit_hash, old_val, new_val
7798889,analysis-preservation.cern.ch,cfa7dc836435016e3a2c2b38f36fa4ae1f1ecc90,2.1,2.3
784093,itag,30772bb5bfeaf7b6e7979dd5919cee9a59c8b131,2,2.1
7874158,ezmaster,f54c59f4e5a6ef8df9a173ec4d97e4ff278f5a48,2,3.4
7942200,weaver-server,7620525fa5b1d71940aab54c2f6086c10363e973,2,2.1
7950850,Merci-Edgar,ef9e7fd499ace82bc97c7a4f350da35458e6500c,2,3.2
79874,tugboat,b454ac4cd1dd38aed01c3ab4c0b52952ab72b90c,2,2.1
8087561,home-js,5611bb64a401667eec2a76d78cf538f30e3fed51,2,3
8108809,rssmonster,8ffe81cb2bdc4a088d2e3750da13725fc554aaa9,2,2.3
8119829,e-pracas,ab5f1ad158376430941289f4c54146a630223e67,2,2.1
81573,paste.robbast.nl,600f7db2f3ecd13cf87f97a25e7636d0790f9025,3.3,3.7
817275,geekplanet,120e3ae5a9b3a0e84ee8f6f01a849c47a4529e2d,2,3
8268921,devilbox,edf788f6dd1f3d9a7e8356b0fb47a751460c36f6,2,2.1
8268921,devilbox,60b622c9f0f997c09b2d2ab49eb69fadc8c9b838,2.1,2
8268921,devilbox,be55e9a6f41809a7081b8c70138490a48702cc96,2,2.1
8317577,datavault,a66b70faa1a30c0d5898dcd60c596482c3cb52fb,2,2.1
8317577,datavault,fb77766da2fbf1ec456b0ad41d2bb5fcee6cf8bb,2.1,3
8379002,DIM,d4a8b1e697d3a536c3a0c441d40fe62be2f578e9,3.7,3
8383410,Arco,556e6b2edd924bbb3d7cde1196a756caf5fca691,3.2,3.0
8390186,craft-boilerplate,fb8dab1da08fad93541e2750c97ad5695eea0a07,2,3.2
8407011,DevDock,a5da45e7b9bc90b2fe265adef5671c1bcb5a2e1b,2,3
8445483,scraper,c8c0ea46afac53b38ac98d0ce96bc54d3d4d3a78,2,3
8549678,hack-the-arch,5df041f014290471d4a3e81c8411afce3dac0bb6,2,3.3
8686733,shortener,4bc86fb9a5ed57cf8fe48e12eb277778ee0ec204,3,3.2
8688607,woominecraft-wp,b6bfe82ee261f2aeaf730b07f14c7d166f507e37,3,2
8692178,quill,67413ef0738374af4a5d4fe5b3c95bd2c14fbabf,3,3.2
8692178,quill,df934b21fd2df217c9a777ba20bd1055937214d0,3.2,2.2
8713085,angular-starter-kit,ac0da98b3d82b45e18941e684275bd3bcf757b98,2,3
8715107,hsumd,12a6e2f4d1b61de560008c9347cf258c58eb384f,3,2
884879,sandbox-todo-app,65a818db74866f7cfe3dbec71a77ff062f3bd9c7,2,3
889112,docker-elasticsearch-alpine,da9e0721088e4448740d32a6a63c39c301cff454,2,3
889112,docker-kafka-alpine,902119bf0930944295aa1ad68d7834eb4c15eb74,2,3
903897,scroll,66bf98636c4446e84b7a1b1f8877f530b001fc0e,2,3.2
919725,sentinel-api,cd4f0edc209591e25e4a37d7dba06bbb3fb19b8b,2,3.1
9252301,docnow,54fe388137134167b6731ab8dfd2b3c8eb3d6e0e,2,3
9326089,api-platform,e7e1ed6b87920ba21e923d797139a5f02f62d387,2,2.1
9326089,api-platform,0726c249e090f73d28d6f2f7d1cfe93a1ae70fe9,2.1,2
9326089,api-platform,a5850204a416dd020f57edd4e9ef149fbd2d6348,2,3
9326089,api-platform,bdf7f3df122e0337153e9aeb64de009316cecf6e,3,3.2
9326089,api-platform,a87f074234b3e5f3cc6e742bd82f5957fa5145dd,3.2,3.4
932841,ancfinder,bc414a59cfcdcae9fa3752eb0980b3a1ebff2ea9,2,3
960998,just-the-video,a7423ab6a28de8473bcdf6adec96b4b77663d674,3,2
9635037,edegal,2cd46625b042ff4fe82262ce96a6d653ce37460d,2,2.2
9636875,pact-go,ccba397c4df38b994de0cdbb43fb016c5bf6d7f0,2,3.6
972196,cms,2196f886c1a9d4d41475dbf911b40859ff73a041,2,3
972196,cms,5ecdbbed585674752de66ce747f90f2811fd7992,3.2,3.3
972196,cms,43ad8ad139e533ee4e0d7956ecc53475cfc88c36,3.3,3.4
972196,cms,ddbfb9da99f121d04e8b7f16dca503510749f888,3.4,3.5
972196,cms,986daa5d872deca36ed1a713cef31389b682af6e,3.5,3.7
9742088,ruby-rabbitmq-janus,965ba2d8324b8827e366af466190c5d35bd549ac,2,3
9763875,pipeline,7c772a6ce7d12415e37d4acff7d4f95ae69aa640,2,3
9763875,pipeline,35ff912bdb8d39d5a77572a926a505a0b2a5a515,3,2
979533,isamuni,7147a1dcfdc868d3be34d8501f218089ef9c7a43,2,3
981422,openlmis-contract-tests,e1e52240110744a0ff6491756b4e64d6509b27df,2,2.1
981422,openlmis-contract-tests,486807653554d67ea716bab7443295492f594025,2.1,2
10025246,lms-sync,47453927658a1b263fd7a32c825b74e98cdd1fcc,3,2
10087361,BuBoard,ed4c22d6e6090819b92cb61211d0e1b254f91969,3.0,2.1
10111859,Adrestia,1f8e2045e16453bfc70eda9f1405a2e2260176b1,3,2.1
10193576,mojp-dbs-pipelines,071b2ecac11a62c266cd8e4f2d87aa37d4a3cde0,3,3.2
104459,rabbus,59db9ad7500a83e378ce90a1aee0842e1ef1f3af,2,3
1084342,jfmk-auth,20ac7f913674da578c365052714795f2b653b2ba,2.1,3.1
1084342,jfmk-auth,465a690619023ae7e63818d76c11cf7a64f46362,3.1,2.1
1084342,jfmk-auth,d813029cd9dff4b6a44e443d0c28b2fd4d863dcd,2.1,3.1
10856242,decidim,fe0cf3fa26cb5ea4e74216ca470c044abb937d57,2,3
10856242,decidim,9e7cc549ba77ffc5c7b8d2ab6e6f20475f3fa359,3,2
10856242,decidim,a4d04fdf21d4e9b1e25b8a1f1adfb8b3d5ab8da4,2,3
10897790,OpenWebslides,514eb7107fe8b2f15637c85788525565251e955e,2,3
11144516,kinetic_datanator,85777eef53c84fafaadb1d14af78aff30218c595,2.1,3
1129551,rowdy,929ac7209b7566d79bf24f78a4bf75b7f5f4f77e,2.0,2.1
11334863,abc-map2,cab1c5faeaf029adc5e8e6439bec17dddda88084,3.1,3.4
11651715,bookit-web,54f5a4cd3f7466bdf7b2ed831cd5235c5cca1792,2,3
11844,scyig-judicial,88e0cef2f5518a3e2bb6f23c95a8e48844af2b94,2,3
11844,scyig-judicial,3f1b94808550291dce47e7b8c8526f31ae618dc8,3,3.3
12136289,nevercodealone,ab1efaf2f92aa1dd3692e88ff9f39fdd411579c0,2,3.2
12136289,nevercodealone,be0aa497efb8cc99df91628b909a97831e098067,3.2,2
12183,recarguide,48dc45ddd72c8669be658360d3f1129bc350cba2,3,3.1
1221569,prest,029f2de0ba2a0349926241f1e249b6bf1b39c299,2,3
12246392,sesatheque,d8c079fbb40269a9e93a75baea81954dd283dc69,2,3
12246392,sesatheque,69912137d1db09144217dae8aab53b8042e4db03,3,2
12429652,anontown-server,54d78209680e5c3984dea4cbdb4aee60fc0a533f,3,2
12438360,party-pi,0580053b928fe733bf07a08dc6934e5eb48a4e49,3.1,3
12508344,OwnMusicWeb,a0c97b989eef40f60fe5ceab18b4146a3d959611,2,3
1332882,liho-ubun,3cdfb3715f97d6b0e3cafc6416c70c1f48c3e090,3,2
13540552,mastodon,75bd141e22aebb4a8fa94d96f926dff9f7e319cc,2,3
1369375,geotrellis-pointcloud-demo,fa08ff7df836859357aa5e12eb7dd636d3f2ba93,2,2.1
13822389,anabi-gestiune-api,1889329334ba3822fc1fb2d1217c06e3fb88bda8,2,3
13822389,anabi-gestiune-api,7c2f3128d439b3137c590065c3bec62ec7bfc501,3,2.0
140571,chariot,726b6b7c06f4742c534d60fdbdabfcd630393982,2,3
140571,chariot,ca5beac4ec6ad54887f57020bcb1671443f59e26,3,2
1411597,atlas,9fb3b244ec40a80fc6b244b1516b4868da9df644,3.0,3.5
1416059,Home-AssistantConfig,c31229ad01acf0773046a0714532c1cbc7f61ff2,3,2
14498946,runner_stateless,3d43f181b1ac589dfd95f2b75c19d89ff13acf19,2,2.2
14498946,storer,017e6f2b70e0fc58e5e0b48c220595b67a253906,2,2.2
1481178,influxdb,f3403e09f1b9d5d55d8a6eb43d8292ecc3d136cd,2,3
1481178,influxdb,a51fecbba39a209463269aa4c4cb64f2fafc523f,3,3.1
153034,cp-zen-frontend,114c9573d6e404419695ffa104ada81aa67b10de,3.5,3.3
1544935,impact-api,c62cc302b2609edcb8ce9dca87df19a07f311e0f,2,2.3
1544935,impact-api,e78456bf4f7dbb869e5ca8ef85909620a0a40689,2.3,3
1556072,lilengine,dc4667431c6064198ce0e73d56f845c3071ddc66,3,3.4
16050995,linden-honey,7d496b0bb0443123bda71aa59d490f1331ac756d,3.0,3
16721620,MMORPG_Prototype,3090bdffbdcd1b21fa8285d9f651c5ecdb8b757d,3,3.7
168187,datemo,b321f4b3c4ad771409784ca3facf767d5e3a9f15,3.1,3.2
168860,seedbox,e4b91d456e8c6800aa4d0ba81d8416fa7b18341e,3,2
204491,asgi_rabbitmq,dd5d8b0122b9bf43356b0d103dbbd21933751d7f,2,3
206287,spring-reactive-sample,4905b3c703194cd6fe3af9eba1ada70149550a59,3.1,3.3
2074628,rest-tutorial,b321ade8083998342d697c98e072dbe0ad81713f,2,2.2
2087189,swarmprom,71c4da190c286da68400890511f51581655bb04a,3,3.3
21051,python-example-graphql,f76f417193c2d2d1351335554bca2956c2b47ac7,2,3
21051,python-facebook-chatbot,8ad50adda6b1f4d21532411a8791c431f28ad3ca,2,3
2109549,docker-postgresplus,5f11586ddab2342a82941238c43c6fcb89758660,3,2
2109549,docker-postgresplus,e2c2f4fb01e2f212b8dc39238244c1438c11da04,2,3
235511,gofr,bd6eaf7373985f48613bea3551934dcd71094085,3.3,3
2359697,SteamyReviews,874ffc1b2e04623c1a4f5ac500eb794bef6df2cb,2,3
2398213,jsapp-boilerplate,961c53939731bd68bb94f9e367900b2adc9f6059,2,3
2483224,alexandria-docs,592dc7d470200593ef97234aa0f22cd56dd48a2f,2,2.2
2483224,alexandriadocs,592dc7d470200593ef97234aa0f22cd56dd48a2f,2,2.2
25325,catering-colectivo,b4e64a75f35144779af18ed555d79d11967521e7,2,3
2574738,albedo,22c92d1c696e9f0809e7eb44e198a6ee12f3b924,2,3
2618890,Django-CRM,c6cecb41a0f1eb185f7d8b05bea10350a0337b5f,1.0,2.0
2636001,magnetico,5507ca371ab627c0c129541d5fd81e6b6e02dbce,2,3
2648240,express-webpack-react-redux-typescript-boilerplate,149642aa31a003afedef776b1efcddece7e5a129,3.0,2.1
2648240,express-webpack-react-redux-typescript-boilerplate,38e29ab6281a17c9d2dd9ff29cd6207a58de8673,2.1,3
2648240,express-webpack-react-redux-typescript-boilerplate,6fd85f9a75167cc81916149ad276bbbeb928b18d,3,3.5
2648240,express-webpack-react-redux-typescript-boilerplate,51a922301111e5c8fd54b589f61849039d59163f,3.5,3.7
267932,steemprojects.com,ec55fc515b62b3d1727e5fc0e8c6d8ea63c39a85,2,3
30415879,angular-seed-advanced-spikes,0230c1ba63fba4783bb12068586dd7b73df39866,2,3
30527141,mediaserver,a46db512bf78f6f9834c7ce8f0b96caeca30c2d8,2,3
30527141,mediaserver,f04c65726fd16e243b832146122d8112e43b20fe,3,3.2
30527141,mediaserver,6184855db153c1a2605b1f836188de006ba452ea,3.2,3.4
30527141,mediaserver,072014047d6fd3d1631f9283a50d9ffb8ac29b17,3.4,3
30527141,mediaserver,44fdf02f58bc61f7eafaa562fa9e4cca8f7b2595,3,3.7
3060781,wordpress-heroku-docker-project,dde5ff3709401023f3ec52cc5d9e86c9014bdae5,3,2
3060781,wordpress-heroku-docker-project,311ccc2968151c8beba596fa9dcc195da567b60b,2,3
3089240,quasar_source,804d7159b8227330e147472b4722047ba2671428,3,3.7
31442536,Personal-Website,f9d7b0ab9e98de5f69ffae7be26f3f34db49ef3b,2,3
31442536,Personal-Website,edf23224211704f5db6a44963d8ab52788f6d012,3,2
31493449,uclapi,92ba8e3524475f68eb7d38a05af81f0ead06fb48,3,3.7
31784941,cobweb-django,9316d8b4cc835be26a32d91d0ad9f5f4a6ec795b,3,3.6
32100900,idseq-web,41acad37f09f9181f9f24a7a684faf6201a72f18,3,3.4
32116093,phage,54b740aa63ab12032d5b02a1b4eb61a76bd85ef5,2,3
32280343,BlogSpider,ec81f6d0618ee0d897bad54ea415bf8b45137d69,2,3
32356650,infra,86d8a09bd04db61b9d57bb038ddaa1ac5aae0c88,2,3
32467510,dishonored2-power-calculator,edf6337b85a168eb0b7e36df19973678681a49fe,2,2.1
32467510,dishonored2-power-calculator,569134c6725885d4a327f25162b4099a7853ac07,2.1,3
32539703,parliament.uk-prototype,2f581204868d5e320f3914eecb0e1cf14eae4512,2,3
32654976,draal-jsapp,9fa5acd2f10030563250dc25f3dbef2d1c287cc1,2,3
32920022,go-manager,fb7edc7e82a0f9496e86421451c7fda37387cc5a,2.1,3.1
32920022,go-manager,c5c03981fb8dc076d1247dbb2e3fd51850cc3a98,3.1,3.3
33069218,anonymization-tool,16274bf7a07cd7f930cb62d1ae328d98acb1ba89,2,3
33104619,rest-api,6f6a72b7a1b7b220be57fb77dd0b1ccb55a2098c,2,3
33104619,rest-api,9a99fc68f6bec82ce02893929257a47689d96431,3,3.2
33138794,polyaxon,8ece49385220388ba8f6fa1575398b978e9cb5ec,2,3
33164913,gansoi,e6682992247917f038bb6274d13bbf78cdd3bdc9,2,3
33505853,BlogSpider,ec81f6d0618ee0d897bad54ea415bf8b45137d69,2,3
33606308,kaaryasthan,89d8ffe49528039929fc0cbb3235b7c1f6629a0c,2,3
33695139,fexum,fb66f2072b5e33684ff1809e60a0bd679dbe85ac,2,2.1
33695139,fexum,be2eceff563bdbfc23ee756a973d37036f27241c,2.1,3
33849918,NZ-ORCID-Hub,e45772a45649144cd4772b41beed976c362e64f5,2,2.1
33849918,NZ-ORCID-Hub,0a93f2e703de9b15e52ed840dddb7b553c3ccffe,2.1,3.6
33849918,NZ-ORCID-Hub,ff23bab755241a715f4b1ed511b21ea9fdd73ba0,3.6,2.4
33849918,NZ-ORCID-Hub,ff1df4870d73d2d64023f1b0af2d20a155315957,2.4,3.5
33906400,swarmpit,904394fadb147277b7583b49317429d9261a31bd,3,3.3
34147206,compose_setup,fcfe4041ad8a95824765146af9b6fb3bbb315b44,3,2
34162848,scout-elasticsearch-driver,f11557fbdb324cc2472d690b5436176663f7ef70,3,3.7
34296384,nectr,311e760f4d6d644154d4ecf5d7af47a2f7a30aa4,2,3
34296384,nectr,ef50508fe2026a602fd573e8b7eabc0cb24f73de,3,2
34354837,play-with-docker,686c861928d1ea9e0cb3e08e6c0591e5d984c975,2,3.2
3452732,oada-srvc-docker,1aee22bb7d661fd1a7f464dd9f1085a938a95e4f,2,2.1
3452732,oada-srvc-docker,277557a2f0107546fc4c43748ddff168c6d1397d,2.1,3
34608619,aleph,31558d71252923a2f8a06d9af4d0b3ec8eca46fe,2,2.2
34608619,aleph,e16210b78f71b4a6418ff8ff6c0ed5232d754fe5,2.2,2
34608619,aleph,37568b53180d27da4192c6104b32ade647ee121f,2,3.2
34871437,cyphondock,a1d5e10afbd0943523f1cf90d0bb3d41d8a58b31,2,2.1
34886569,epflbot,b603df8224137b801bc4e3b85a8e2417c000eda6,2,3
35107776,decidim,fe0cf3fa26cb5ea4e74216ca470c044abb937d57,2,3
35107776,decidim,9e7cc549ba77ffc5c7b8d2ab6e6f20475f3fa359,3,2
35107776,decidim,a4d04fdf21d4e9b1e25b8a1f1adfb8b3d5ab8da4,2,3
35203957,symlex,7441dec20c7debe01cf59e1156580efbab5da755,2,3
35223479,gitpay,434c78240c8ae4ef8591eb4497aa1750d137f03c,3.1,3.7
35339268,kuhnuri-queue,718798768bb5891d8cc459fd91768a3c3c92139e,3,2.4
35339268,kuhnuri-worker,8bf96dc4c96e0b82c7dd0d53e061f859ac725cc7,3,2.4
35444554,pdf-service,acbbac6f36f4c07d8839f095ad8bf053106dea9f,2,3
35946559,dockery,810b1e73e5ad9dc3fa2d40b81c8b650294244117,2,3.3
36097342,centos-ruby,385534ce7610aae653061ef89ef1972a9d395cce,2,3.2
36304670,intodevops,6f57d25f1054de08cf36cd4e63d3fb74a0c03046,3.1,3.3
36323164,ammobin-api,37f8bd51ecef5c1cf9a6df0ff9ce865d7999c984,2,3
3654639,core,30830b8d742b37f81ad1191074e1fef66ba00b94,2,3
3654639,core,19123da5228a5d003a35af3450d147c8f1ed5df9,3,2
3678671,environment.monitor,221defe2735bcc117c6b1d941b5cac6764dcce2a,2.1,3
36967629,odm-ondocker,c385b52e606547798d0d578f38d0217e19082a82,2,3
37218652,picluster,10b8d3ed053252732d940b57130a139764c35f2d,2,3
37420273,missioncontrol,09c2a58803d07832c86ba0f81dd5bbf3076ac410,3.2,3.5
37470995,2017-gongmo,7dc1bb0fb73f5fb5f5e7efa7728516d21b76c001,3,3.3
37470995,2017-gongmo,687ac458f79aedaa09b84828ec8d44d95b44dabe,3.3,3.7
3759690,CVPZ,c9f1c95941c193aaca2a4f57b751f591c0166dc5,2,3
38165534,jenkins-pipeline-library,3cfa6f461ab00f3126f343b95d7cc0903e2af6ab,3,3.4
38387758,WoWAnalyzer,c82aa726906f052002c346299f345a1d085b6b48,2,3
38488668,pixel,33424f60df49cdc8b4f0914d5a1dd03d01835977,3,2.1
38627072,enrolment,748fe211c962927d828c160179db709dc31155bf,3.2,3
38627072,enrolment,0967927a08a05d61c3fd899f7efe27913bdf4666,3,3.2
38855422,arxiv-vanity,31e1014df72ac83f5078339d310f0bb5380efa31,2,3
400993,account-tool,d548f3e2283501a51f6b479ca8e442424f6b6444,3,2
407452,homescreen,460c27299c36121efd62c0a2f6c6bbc1a5b0c44a,3,2
407452,homescreen,f57aa7e51ac9360d6ee76d3c0658da02943369bc,2,3
407452,homescreen,8e84ac4151ff33c9b5a4b4a3ee9f79308d5735ac,3,2
407452,homescreen,c295f75ee1025706980aae9d3264126a9b585ad3,2,3
407452,homescreen,ada23e58a2988d15785818eb9501a3df04d374f2,3,2
4386707,bootcamp-ecommerce,50e7e75e75f612030cea54b3acd163504b3c7ac3,2,2.1
4386707,odl-video-service,757c501051d1be50d5a096f6522cbbfa701b4371,3,3.1
4386707,odl-video-service,0cfb0762883c6159c915283af235ecc60dd254a9,3.1,2.1
4386707,open-discussions,276483d37cdf0d71192b67fca9cd71c4b9cacd47,2,2.1
4488422,Drones-Simulator,e3f61fdadacfc1f3becd27021b7ccd550c9a9104,3,2.1
451009,typescript-node-starter,17ba2b6f7afbaed9bc5b702168f0feb5b460de46,2,3.4
451009,typescript-node-starter,90e75aaccc1c8cafb7f408bdfaf71e4b979ffce2,3.4,3.7
456148,angular-contacts-app-example,a1ea219b08a2a23f99ff19c24d7059ada4d51449,3.0,3
456148,angular-contacts-app-example,79883850724e2c629f1995ba677fccc3aae34185,3,2
456148,angular-contacts-app-example,f6e2e02dd459a6fb8a0a67bf580c0aae818aba34,2,3
456148,angular-contacts-app-example,d33f9c429f6f8e8e4c4b23108a863684232400f1,3,3.7
456148,angular-contacts-app-example,cd99155977e6a55cac8bc745199abb2f6ecad977,3.7,3
4745777,AP_ScoringGuide,aca6d2cb0a50b3847415b4712dad703531a41eac,3,3.2
4863900,Magus,ad9c0bbaecaa0e13d52440ed248aa4c70683e294,2,3
4997776,docker-hugo,6ca5e59fa7d93e7637a03552c22b6fc6ccbde1e5,3,2
527944,esgf-docker,21816a79c3525cccb1d9277038f50a1b36914de4,2,2.1
527944,esgf-docker,a250d785b1b89f13f54c7f3bb0713aa998e81049,2.1,2
527944,esgf-docker,fa5c44c22f1609cb6b0ce4a192644358b135865e,2,2.1
527944,esgf-docker,2af6aeaf34fca4ed483f318d1dc2cf8ded78ebca,2.1,3.4
5457646,SuperPACs,99d74585b873acfcaa3fb073742ced63cdb26ee6,2,2.1
549678,un-partner-portal,2b826339804b0b51766c0d003ae2657cb7f532f1,2.1,3
5556344,twinepm-server-heroku,f40868a28c098f2fac23c2753d7492e205860e1e,3,3.3
5556344,twinepm-server-heroku,f814de4390cec4f87000b4d2e96e3c7273782c7c,3.3,3
5821501,musicloud,d7aafc14661820b5449e73e8aa0a299a61ab57c1,3,2
617001,sessionservice,a8c21f7f65ed483db135e815a92ba212d9eee47b,2,3
6188638,CWLViewer,bf1cc8d84ac7084a4a44e14ddded301e26a32455,2,3.2
6208728,yii2-app-basic-improve,74407ef38bbdf42e1f19b85d880c35b0c9ba0e25,2.1,3
6208728,yii2-app-basic-improve,14763da2fc513e9c27ad6f9ccc22e531282eaee4,3,3.4
6222965,OCSPdash,c8377d012c00a7706ef91a6089c24f358f985841,2,3
6222965,OCSPdash,ded9269c5c3ff8cc19643aeaa4766907a1a3c5fa,3,3.6
6222965,OCSPdash,89dedd64dc07e5760a3a258bcfe4632b167200c9,3.6,3.3
6457814,firefly-server,853e83e98e1e66ceaf72cec64e3f8f787e3ec22d,2,3
6503397,django-blog-example,14ab793b0122f32050682fd33e0a40ce50d86d2f,3,2
662521,ponytone,01546fc4bb994f0b0ddfd5fc815d9c789ecbe4e4,3,2
66777,stacker,694ed4a7f2037c014418abc0a204f68860d9ced5,2,3
6758750,flindt,2c5b65e99ea1d562b42ac9bcf72126195f9fc16a,2,2.0
7217705,loopback3-connector-couchbase,38a0c1397a529e037f0650af9dd99ea350ecb87a,3.3,2.0
7267227,web-polls,b67fde022e2ccd71c38f64519666b0ba3d3ab849,2,2.1
7464,elm-elixir-starter,95e1f160f3be449fdbd2ba237756e2fe4c196bea,2.0,3.0
75280,aethebot,13bda95da2ceb98d90a76b798a85abd2bd6768ed,2,3.5
7709826,moonship,19d05e00664d5e75f5eefe7ef36904ab32f72a7d,3.3,3
7812797,tesDeploy,d6323d5deefa71dfbe31b84d56ffd67b3166d00c,1,2
7821683,cheat.sh,06af6b158779f07106fbdb488b3b9e6c07109e15,3.6,2
7827293,fizzbuzz-twitterbot,d48b1ea1a9e5e45828f728bcac27dbba591e2101,3,2.1
7844108,CyberWorks-3,99a1ddce9538f925485b59e1fdb139940f779106,2,3
7941965,morpheus,be64c4313744ffa615fd48c57cdf8007f9b1c4d0,2.1,3.4
801177,mediabox,98a367ac01129e56c88ebba6f7e38ccd43d0fa3b,2,3.5
8279886,sc2league-server,18476838788264e6c919af77913e21eadfbc5327,2,3.3
8713085,React-Fullstack-Starter,20942f4486c95b49cab99a1eed2a8f0c2bf32166,2,3
8713085,Web-Starter-Kit,1dabf1f217661ccf93a57201f66ac47a980b94f6,2,3
8717909,dmptool-docker,f2b51ab06803d2e76e9d5a9ee3eda6b7f1ac62b6,3,2
8739103,wenalyzer,7c9d765d1debb95a5fdbc6b5f3d1ae475e386c67,3,2
8751855,vetManager,9f0804279a722108bb47fcffc39a36f31210d12f,2,3
8979781,uprise-app,7b460d075f497a434e1504ca8f28184246092185,2,3.0
9283509,release_manager,3f896d96009fa4bcfb4d6b16e666a61dd1887362,2,3
9455543,Services,ccd3053075f3f48f84fc1ee12248ce53d3985cda,3.1,3.4
9568884,androgee,a8d0a2507e1d65fbb5a8a0cb900004d237f166bf,2.3,2
9685478,course-github-org-tool,faacdce36becfbd054cf55829c76edbaa6329d53,3,3.3
9778839,boilerplate-api,0f4d8f683eafec57db2c827141bbe5d81f12947f,2.1,3
9778839,boilerplate-api,8514d49359cfa7e991f7c109a05efa3f17fe90e8,3,2.1
9778839,boilerplate-api,554bddce401a2a7605d1df8fad3fb677149c78b9,2.1,3
9778839,boilerplate-api,bc4c9be6b165d128ef1940dd1b54a35a5e9e4c15,3,3.2
9778839,boilerplate-api,ea43231e16be2f97c97cc44999d79f43543d7f77,3.2,3
9778839,boilerplate-api,fa4a261f687a165fe09bec0681abf0b642385b23,3,3.2
9778839,boilerplate-api,482cd31eee199a188d41482c9cb254e6dd2a0e65,3.2,3
